ticker,t,exp,Price,n,R,T_n,N_T,F_n,K_0,n_put_raw,n_call_raw,n_put,n_call,max_K,min_K,mean_delta_K,sigma_sq
AAAA,2017-06-13T12:51:00Z,2017-08-18T16:00:00Z,146.375,21,0.00956693204072674,0.181181506849315,95229,146.377385424641,145,9,11,9,11,200,100,5,0.0568112243777061
AAAA,2017-06-13T12:52:00Z,2017-06-16T16:00:00Z,146.305,30,0.00835641507230298,0.00857686453576864,4508,146.340024369299,146,22,7,22,7,157.5,124,1.1551724137931,0.0694201503176271
AAAA,2017-06-13T12:52:00Z,2017-06-23T16:00:00Z,146.305,41,0.00850197838509675,0.0277549467275495,14588,146.380089679924,146,31,9,31,9,162.5,115,1.1875,0.0547327702999311
AAAA,2017-06-13T12:52:00Z,2017-06-30T16:00:00Z,146.305,43,0.00864475313982045,0.0469330289193303,24668,146.425172467876,146,30,12,30,12,170,110,1.42857142857143,0.0503482744125339
AAAA,2017-06-13T12:52:00Z,2017-07-07T16:00:00Z,146.305,35,0.00878474913556367,0.0661111111111111,34748,146.425246898737,146,24,10,24,10,165,120,1.32352941176471,0.0434625794160565
AAAA,2017-06-13T12:52:00Z,2017-07-14T16:00:00Z,146.305,30,0.00892197617141605,0.0852891933028919,44828,146.500380618872,146,14,15,14,15,177.5,115,2.1551724137931,0.0433365821428989
AAAA,2017-06-13T12:52:00Z,2017-07-21T16:00:00Z,146.305,15,0.00905644404646719,0.104467275494673,54908,146.536452953837,145,7,7,7,7,180,110,5,0.0439026813229335
AAAA,2017-06-13T12:52:00Z,2017-07-28T16:00:00Z,146.305,24,0.00918816255980671,0.123645357686454,64988,146.699658984233,146,12,12,12,11,170,120,2.17391304347826,0.0469279513532718
AAAA,2017-06-13T12:52:00Z,2017-08-18T16:00:00Z,146.305,21,0.00956691992045169,0.181179604261796,95228,146.27721191316,145,9,11,9,11,200,100,5,0.0567439502927707
AAAA,2017-06-13T12:53:00Z,2017-06-16T16:00:00Z,146.325,30,0.00835640049283899,0.00857496194824962,4507,146.355025438726,146,22,7,22,7,157.5,124,1.1551724137931,0.0696119615998853
AAAA,2017-06-13T12:53:00Z,2017-06-23T16:00:00Z,146.325,41,0.00850196408276154,0.0277530441400304,14587,146.40009439329,146,31,9,31,9,162.5,115,1.1875,0.0547645181528253
AAAA,2017-06-13T12:53:00Z,2017-06-30T16:00:00Z,146.325,43,0.00864473911364189,0.0469311263318113,24667,146.450182605344,146,30,12,30,12,170,110,1.42857142857143,0.0503297643556152
AAAA,2017-06-13T12:53:00Z,2017-07-07T16:00:00Z,146.325,35,0.00878473538456963,0.0661092085235921,34747,146.460267223463,146,24,10,24,10,165,120,1.32352941176471,0.0434703771601092
AAAA,2017-06-13T12:53:00Z,2017-07-14T16:00:00Z,146.325,30,0.00892196269463439,0.0852872907153729,44827,146.499619390197,146,14,15,14,15,177.5,115,2.1551724137931,0.0433118438927208
AAAA,2017-06-13T12:53:00Z,2017-07-21T16:00:00Z,146.325,15,0.00905643084292578,0.104465372907154,54907,146.566481321177,145,7,7,7,7,180,110,5,0.0438563378258094
AAAA,2017-06-13T12:53:00Z,2017-07-28T16:00:00Z,146.325,24,0.00918814962853342,0.123643455098935,64987,146.699658989964,146,12,12,12,11,170,120,2.17391304347826,0.0468079476227331
AAAA,2017-06-13T12:53:00Z,2017-08-18T16:00:00Z,146.325,21,0.00956690780014997,0.181177701674277,95227,146.302255257443,145,9,11,9,11,200,100,5,0.0567025598755679
AAAA,2017-06-13T12:54:00Z,2017-06-16T16:00:00Z,146.325,30,0.00835638591334746,0.00857305936073059,4506,146.350025074826,146,22,7,22,7,157.5,124,1.1551724137931,0.0696480246497584
AAAA,2017-06-13T12:54:00Z,2017-06-23T16:00:00Z,146.325,41,0.00850194978039889,0.0277511415525114,14586,146.400094386659,146,31,9,31,9,162.5,115,1.1875,0.054721976078112
AAAA,2017-06-13T12:54:00Z,2017-06-30T16:00:00Z,146.325,43,0.00864472508743598,0.0469292237442922,24666,146.455184626506,146,30,12,30,12,170,110,1.42857142857143,0.0502839936823694
AAAA,2017-06-13T12:54:00Z,2017-07-07T16:00:00Z,146.325,35,0.00878472163354833,0.0661073059360731,34746,146.460267215352,146,24,10,24,10,165,120,1.32352941176471,0.0434852469727778
AAAA,2017-06-13T12:54:00Z,2017-07-14T16:00:00Z,146.325,30,0.00892194921782557,0.0852853881278539,44826,146.485369182712,146,14,15,14,15,177.5,115,2.1551724137931,0.0433352712921209
AAAA,2017-06-13T12:54:00Z,2017-07-21T16:00:00Z,146.325,15,0.00905641763935731,0.104463470319635,54906,146.571486024587,145,7,7,7,7,180,110,5,0.0438367479378903
AAAA,2017-06-13T12:54:00Z,2017-07-28T16:00:00Z,146.325,24,0.00918813669723317,0.123641552511416,64986,146.699658995694,146,12,12,12,11,170,120,2.17391304347826,0.0467081005174639
AAAA,2017-06-13T12:54:00Z,2017-08-18T16:00:00Z,146.325,21,0.00956689567982158,0.181175799086758,95226,146.30225523088,145,9,11,9,11,200,100,5,0.056644789339721
AAAA,2017-06-13T12:55:00Z,2017-06-16T16:00:00Z,146.415,30,0.00835637133382839,0.00857115677321157,4505,146.440031515587,146,22,7,22,7,157.5,124,1.1551724137931,0.0689299173668746
AAAA,2017-06-13T12:55:00Z,2017-06-23T16:00:00Z,146.415,41,0.0085019354780088,0.0277492389649924,14585,146.485114435785,146,31,9,31,9,162.5,115,1.1875,0.0544500675410998
AAAA,2017-06-13T12:55:00Z,2017-06-30T16:00:00Z,146.415,43,0.00864471106120272,0.0469273211567732,24665,146.539813352503,146,30,12,30,12,170,110,1.42857142857143,0.0502162042988598
AAAA,2017-06-13T12:55:00Z,2017-07-07T16:00:00Z,146.415,35,0.00878470788249978,0.066105403348554,34745,146.475275920521,146,24,10,24,10,165,120,1.32352941176471,0.0435855900423699
AAAA,2017-06-13T12:55:00Z,2017-07-14T16:00:00Z,146.415,30,0.0089219357409896,0.0852834855403349,44825,146.579680303001,146,14,15,14,15,177.5,115,2.1551724137931,0.0432885725458622
AAAA,2017-06-13T12:55:00Z,2017-07-21T16:00:00Z,146.415,15,0.00905640443576179,0.104461567732116,54905,146.656566447319,145,7,7,7,7,180,110,5,0.0437891104332412
AAAA,2017-06-13T12:55:00Z,2017-07-28T16:00:00Z,146.415,24,0.00918812376590596,0.123639649923897,64985,146.749715834521,146,12,12,12,11,170,120,2.17391304347826,0.0466955270342827
AAAA,2017-06-13T12:55:00Z,2017-08-18T16:00:00Z,146.415,21,0.00956688355946652,0.181173896499239,95225,146.377385312259,145,9,11,9,11,200,100,5,0.0568128754570579
AAAA,2017-06-13T12:56:00Z,2017-06-16T16:00:00Z,146.405,30,0.00835635675428178,0.00856925418569254,4504,146.440031508536,146,22,7,22,7,157.5,124,1.1551724137931,0.0692224746536139
AAAA,2017-06-13T12:56:00Z,2017-06-23T16:00:00Z,146.405,41,0.00850192117559125,0.0277473363774734,14584,146.480113248077,146,31,9,31,9,162.5,115,1.1875,0.0544653436637517
AAAA,2017-06-13T12:56:00Z,2017-06-30T16:00:00Z,146.405,43,0.00864469703494212,0.0469254185692542,24664,146.529809302991,146,30,12,30,12,170,110,1.42857142857143,0.0502529749899275
AAAA,2017-06-13T12:56:00Z,2017-07-07T16:00:00Z,146.405,35,0.00878469413142399,0.066103500761035,34744,146.514718279178,146,24,10,24,10,165,120,1.32352941176471,0.0435736375030743
AAAA,2017-06-13T12:56:00Z,2017-07-14T16:00:00Z,146.405,30,0.00892192226412648,0.0852815829528158,44824,146.579680310619,146,14,15,14,15,177.5,115,2.1551724137931,0.0433201845126362
AAAA,2017-06-13T12:56:00Z,2017-07-21T16:00:00Z,146.405,15,0.0090563912321392,0.104459665144597,54904,146.666575881243,145,7,7,7,7,180,110,5,0.0436201485253711
AAAA,2017-06-13T12:56:00Z,2017-07-28T16:00:00Z,146.405,24,0.00918811083455178,0.123637747336377,64984,146.749715839296,146,12,12,12,11,170,120,2.17391304347826,0.0466541596416275
AAAA,2017-06-13T12:56:00Z,2017-08-18T16:00:00Z,146.405,21,0.00956687143908478,0.18117199391172,95224,146.377385284163,145,9,11,9,11,200,100,5,0.0567806082659979
AAAA,2017-06-13T12:57:00Z,2017-06-16T16:00:00Z,146.355,30,0.00835634217470762,0.00856735159817352,4503,146.395028279742,146,22,7,22,7,157.5,124,1.1551724137931,0.0696415700219413
AAAA,2017-06-13T12:57:00Z,2017-06-23T16:00:00Z,146.355,41,0.00850190687314626,0.0277454337899543,14583,146.435102623859,146,31,9,31,9,162.5,115,1.1875,0.0545741283975899
AAAA,2017-06-13T12:57:00Z,2017-06-30T16:00:00Z,146.355,43,0.00864468300865416,0.0469235159817352,24663,146.49019880339,146,30,12,30,12,170,110,1.42857142857143,0.0502427391906929
AAAA,2017-06-13T12:57:00Z,2017-07-07T16:00:00Z,146.355,35,0.00878468038032093,0.066101598173516,34743,146.50471247923,146,24,10,24,10,165,120,1.32352941176471,0.0435479881387318
AAAA,2017-06-13T12:57:00Z,2017-07-14T16:00:00Z,146.355,30,0.0089219087872362,0.0852796803652968,44823,146.584684123972,146,14,15,14,15,177.5,115,2.1551724137931,0.0432923135136001
AAAA,2017-06-13T12:57:00Z,2017-07-21T16:00:00Z,146.355,15,0.00905637802848956,0.104457762557078,54903,146.601514330549,145,7,7,7,7,180,110,5,0.0434973074536538
AAAA,2017-06-13T12:57:00Z,2017-07-28T16:00:00Z,146.355,24,0.00918809790317064,0.123635844748858,64983,146.724687428479,146,12,12,12,11,170,120,2.17391304347826,0.0466144065167349
AAAA,2017-06-13T12:57:00Z,2017-08-18T16:00:00Z,146.355,21,0.00956685931867637,0.181170091324201,95223,146.352341887776,145,9,11,9,11,200,100,5,0.0568201534520197
AAAA,2017-06-13T12:58:00Z,2017-06-16T16:00:00Z,146.395,30,0.00835632759510593,0.00856544901065449,4502,146.415029704978,146,22,7,22,7,157.5,124,1.1551724137931,0.0694262658542214
AAAA,2017-06-13T12:58:00Z,2017-06-23T16:00:00Z,146.395,41,0.00850189257067383,0.0277435312024353,14582,146.470110873161,146,31,9,31,9,162.5,115,1.1875,0.0545484809592536
AAAA,2017-06-13T12:58:00Z,2017-06-30T16:00:00Z,146.395,43,0.00864466898233886,0.0469216133942161,24662,146.509801204995,146,30,12,30,12,170,110,1.42857142857143,0.0502404246586578
AAAA,2017-06-13T12:58:00Z,2017-07-07T16:00:00Z,146.395,35,0.00878466662919063,0.066099695585997,34742,146.514718296282,146,24,10,24,10,165,120,1.32352941176471,0.0435452612501534
AAAA,2017-06-13T12:58:00Z,2017-07-14T16:00:00Z,146.395,30,0.00892189531031876,0.0852777777777778,44822,146.57467652021,146,14,15,14,15,177.5,115,2.1551724137931,0.0432645303815137
AAAA,2017-06-13T12:58:00Z,2017-07-21T16:00:00Z,146.395,15,0.00905636482481286,0.104455859969559,54902,146.656566354834,145,7,7,7,7,180,110,5,0.0435815071031172
AAAA,2017-06-13T12:58:00Z,2017-07-28T16:00:00Z,146.395,24,0.00918808497176254,0.123633942161339,64982,146.724687433732,146,12,12,12,11,170,120,2.17391304347826,0.0466486849160279
AAAA,2017-06-13T12:58:00Z,2017-08-18T16:00:00Z,146.395,21,0.00956684719824129,0.181168188736682,95222,146.377385227972,145,9,11,9,11,200,100,5,0.0567406535671851
AAAA,2017-06-13T12:59:00Z,2017-06-16T16:00:00Z,146.365,31,0.0083563130154767,0.00856354642313547,4501,146.400028624894,146,23,7,23,7,157.5,123,1.15,0.0698971709091972
AAAA,2017-06-13T12:59:00Z,2017-06-23T16:00:00Z,146.365,41,0.00850187826817396,0.0277416286149163,14581,146.445104968276,146,31,9,31,9,162.5,115,1.1875,0.0545365802691543
AAAA,2017-06-13T12:59:00Z,2017-06-30T16:00:00Z,146.365,43,0.00864465495599621,0.0469197108066971,24661,146.505204871925,146,30,12,30,12,170,110,1.42857142857143,0.0502222974650835
AAAA,2017-06-13T12:59:00Z,2017-07-07T16:00:00Z,146.365,35,0.00878465287803308,0.0660977929984779,34741,146.50971540076,146,24,10,24,10,165,120,1.32352941176471,0.0435287361801088
AAAA,2017-06-13T12:59:00Z,2017-07-14T16:00:00Z,146.365,30,0.00892188183337417,0.0852758751902588,44821,146.599695555688,146,14,15,14,15,177.5,115,2.1551724137931,0.0432163305749803
AAAA,2017-06-13T12:59:00Z,2017-07-21T16:00:00Z,146.365,15,0.0090563516211091,0.10445395738204,54901,146.626537931425,145,7,7,7,7,180,110,5,0.0434914843486182
AAAA,2017-06-13T12:59:00Z,2017-07-28T16:00:00Z,146.365,24,0.00918807204032748,0.12363203957382,64981,146.699659024347,146,12,12,12,11,170,120,2.17391304347826,0.0466482825658441
AAAA,2017-06-13T12:59:00Z,2017-08-18T16:00:00Z,146.365,21,0.00956683507777953,0.181166286149163,95221,146.327298465336,145,9,11,9,11,200,100,5,0.0568730857300219
AAAA,2017-06-13T13:00:00Z,2017-06-16T16:00:00Z,146.335,30,0.00835629843581992,0.00856164383561644,4500,146.360025756636,146,22,7,22,7,157.5,124,1.1551724137931,0.0696492848124942
AAAA,2017-06-13T13:00:00Z,2017-06-23T16:00:00Z,146.335,41,0.00850186396564664,0.0277397260273973,14580,146.410096705548,146,31,9,31,9,162.5,115,1.1875,0.054665954306612
AAAA,2017-06-13T13:00:00Z,2017-06-30T16:00:00Z,146.335,43,0.00864464092962621,0.0469178082191781,24660,146.460186608139,146,30,12,30,12,170,110,1.42857142857143,0.0503835213961869
AAAA,2017-06-13T13:00:00Z,2017-07-07T16:00:00Z,146.335,35,0.00878463912684827,0.0660958904109589,34740,146.4902845906,146,24,10,24,10,165,120,1.32352941176471,0.043684417807462
AAAA,2017-06-13T13:00:00Z,2017-07-14T16:00:00Z,146.335,30,0.00892186835640242,0.0852739726027397,44820,146.57968034109,146,14,15,14,15,177.5,115,2.1551724137931,0.043303299417672
AAAA,2017-06-13T13:00:00Z,2017-07-21T16:00:00Z,146.335,15,0.00905633841737827,0.104452054794521,54900,146.581495313124,145,7,7,7,7,180,110,5,0.0435387663683532
AAAA,2017-06-13T13:00:00Z,2017-07-28T16:00:00Z,146.335,24,0.00918805910886546,0.123630136986301,64980,146.699659030077,146,12,12,12,11,170,120,2.17391304347826,0.0468428611504722
AAAA,2017-06-13T13:00:00Z,2017-08-18T16:00:00Z,146.335,21,0.0095668229572911,0.181164383561644,95220,146.302255071503,145,9,11,9,11,200,100,5,0.0567806115237392
AAAA,2017-06-13T13:01:00Z,2017-06-16T16:00:00Z,146.315,30,0.0083562838561356,0.00855974124809741,4499,146.345024677914,146,22,7,22,7,157.5,124,1.1551724137931,0.0699281380151378
AAAA,2017-06-13T13:01:00Z,2017-06-23T16:00:00Z,146.315,41,0.00850184966309187,0.0277378234398782,14579,146.390091981739,146,31,9,31,9,162.5,115,1.1875,0.0547452308910007
AAAA,2017-06-13T13:01:00Z,2017-06-30T16:00:00Z,146.315,43,0.00864462690322887,0.0469159056316591,24659,146.445180515476,146,30,12,30,12,170,110,1.42857142857143,0.0502636837866132
AAAA,2017-06-13T13:01:00Z,2017-07-07T16:00:00Z,146.315,35,0.00878462537563621,0.0660939878234399,34739,146.495287485857,146,24,10,24,10,165,120,1.32352941176471,0.04367862371579
AAAA,2017-06-13T13:01:00Z,2017-07-14T16:00:00Z,146.315,30,0.00892185487940351,0.0852720700152207,44819,146.50462326812,146,14,15,14,15,177.5,115,2.1551724137931,0.0433720019726646
AAAA,2017-06-13T13:01:00Z,2017-07-21T16:00:00Z,146.315,15,0.00905632521362039,0.104450152207002,54899,146.571485819872,145,7,7,7,7,180,110,5,0.0435585745096562
AAAA,2017-06-13T13:01:00Z,2017-07-28T16:00:00Z,146.315,24,0.00918804617737647,0.123628234398782,64979,146.699659035808,146,12,12,12,11,170,120,2.17391304347826,0.0468437967583415
AAAA,2017-06-13T13:01:00Z,2017-08-18T16:00:00Z,146.315,21,0.009566810836776,0.181162480974125,95219,146.30225504494,145,9,11,9,11,200,100,5,0.0566951112683404
AAAA,2017-06-13T13:02:00Z,2017-06-16T16:00:00Z,146.295,30,0.00835626927642374,0.00855783866057839,4498,146.325023242102,146,22,7,22,7,157.5,124,1.1551724137931,0.0696042890115191
AAAA,2017-06-13T13:02:00Z,2017-06-23T16:00:00Z,146.295,41,0.00850183536050966,0.0277359208523592,14578,146.360084900253,146,31,9,31,9,162.5,115,1.1875,0.0553826103047628
AAAA,2017-06-13T13:02:00Z,2017-06-30T16:00:00Z,146.295,43,0.00864461287680417,0.04691400304414,24658,146.42017036697,146,30,12,30,12,170,110,1.42857142857143,0.0508549836575517
AAAA,2017-06-13T13:02:00Z,2017-07-07T16:00:00Z,146.295,35,0.0087846116243969,0.0660920852359209,34738,146.480278765701,146,24,10,24,10,165,120,1.32352941176471,0.0437271532590126
AAAA,2017-06-13T13:02:00Z,2017-07-14T16:00:00Z,146.295,30,0.00892184140237746,0.0852701674277017,44818,146.529642303508,146,14,15,14,15,177.5,115,2.1551724137931,0.043369424935106
AAAA,2017-06-13T13:02:00Z,2017-07-21T16:00:00Z,146.295,15,0.00905631200983546,0.104448249619482,54898,146.546462131541,145,7,7,7,7,180,110,5,0.0439226940764369
AAAA,2017-06-13T13:02:00Z,2017-07-28T16:00:00Z,146.295,24,0.00918803324586052,0.123626331811263,64978,146.649602215128,146,12,12,12,11,170,120,2.17391304347826,0.0468099840243039
AAAA,2017-06-13T13:02:00Z,2017-08-18T16:00:00Z,146.295,21,0.00956679871623422,0.181160578386606,95218,146.277211652639,145,9,11,9,11,200,100,5,0.0565751893483339
AAAA,2017-06-13T13:03:00Z,2017-06-16T16:00:00Z,146.23,31,0.00835625469668434,0.00855593607305936,4497,146.270019304497,146,22,8,22,8,160,124,1.2,0.0695261837393459
AAAA,2017-06-13T13:03:00Z,2017-06-23T16:00:00Z,146.23,41,0.0085018210579,0.0277340182648402,14577,146.320075461588,146,31,9,31,9,162.5,115,1.1875,0.0548586703053765
AAAA,2017-06-13T13:03:00Z,2017-06-30T16:00:00Z,146.23,43,0.00864459885035213,0.046912100456621,24657,146.370150078856,146,30,12,30,12,170,110,1.42857142857143,0.0502957922557716
AAAA,2017-06-13T13:03:00Z,2017-07-07T16:00:00Z,146.23,35,0.00878459787313034,0.0660901826484018,34737,146.395229393977,146,24,10,24,10,165,120,1.32352941176471,0.0436504101445271
AAAA,2017-06-13T13:03:00Z,2017-07-14T16:00:00Z,146.23,30,0.00892182792532424,0.0852682648401826,44817,146.420319636056,146,14,15,14,15,177.5,115,2.1551724137931,0.0433999203921617
AAAA,2017-06-13T13:03:00Z,2017-07-21T16:00:00Z,146.23,15,0.00905629880602346,0.104446347031963,54897,146.491410053797,145,7,7,7,7,180,110,5,0.0435665044893177
AAAA,2017-06-13T13:03:00Z,2017-07-28T16:00:00Z,146.23,24,0.0091880203143176,0.123624429223744,64977,146.375426190914,146,12,12,12,11,170,120,2.17391304347826,0.0465663378612764
AAAA,2017-06-13T13:03:00Z,2017-08-18T16:00:00Z,146.23,21,0.00956678659566577,0.181158675799087,95217,146.202081530906,145,9,11,9,11,200,100,5,0.0567062381548881
AAAA,2017-06-13T13:04:00Z,2017-06-16T16:00:00Z,146.275,31,0.0083562401169174,0.00855403348554033,4496,146.325023231687,146,22,8,22,8,160,124,1.2,0.0691102523162859
AAAA,2017-06-13T13:04:00Z,2017-06-23T16:00:00Z,146.275,41,0.0085018067552629,0.0277321156773212,14576,146.365086067323,146,31,9,31,9,162.5,115,1.1875,0.0547570294787236
AAAA,2017-06-13T13:04:00Z,2017-06-30T16:00:00Z,146.275,43,0.00864458482387273,0.046910197869102,24656,146.410166296582,146,30,12,30,12,170,110,1.42857142857143,0.0501980479071861
AAAA,2017-06-13T13:04:00Z,2017-07-07T16:00:00Z,146.275,35,0.00878458412183652,0.0660882800608828,34736,146.460267134242,146,24,10,24,10,165,120,1.32352941176471,0.0436305238725273
AAAA,2017-06-13T13:04:00Z,2017-07-14T16:00:00Z,146.275,30,0.00892181444824387,0.0852663622526636,44816,146.470357679443,146,14,15,14,15,177.5,115,2.1551724137931,0.0434240171370663
AAAA,2017-06-13T13:04:00Z,2017-07-21T16:00:00Z,146.275,15,0.0090562856021844,0.104444444444444,54896,146.546462073983,145,7,7,7,7,180,110,5,0.043521659507726
AAAA,2017-06-13T13:04:00Z,2017-07-28T16:00:00Z,146.275,24,0.00918800738274773,0.123622526636225,64976,146.574516991749,146,12,12,12,11,170,120,2.17391304347826,0.0463967956679196
AAAA,2017-06-13T13:04:00Z,2017-08-18T16:00:00Z,146.275,21,0.00956677447507064,0.181156773211568,95216,146.277211600536,145,9,11,9,11,200,100,5,0.0567355287062621
AAAA,2017-06-13T13:05:00Z,2017-06-16T16:00:00Z,146.325,31,0.00835622553712292,0.00855213089802131,4495,146.360025727792,146,22,8,22,8,160,124,1.2,0.0688401022315788
AAAA,2017-06-13T13:05:00Z,2017-06-23T16:00:00Z,146.325,41,0.00850179245259836,0.0277302130898021,14575,146.400094313724,146,31,9,31,9,162.5,115,1.1875,0.0547061124827027
AAAA,2017-06-13T13:05:00Z,2017-06-30T16:00:00Z,146.325,43,0.008644570797366,0.046908295281583,24655,146.450182512938,146,30,12,30,12,170,110,1.42857142857143,0.0501380718676908
AAAA,2017-06-13T13:05:00Z,2017-07-07T16:00:00Z,146.325,35,0.00878457037051545,0.0660863774733638,34735,146.465270029676,146,24,10,24,10,165,120,1.32352941176471,0.0436426475033355
AAAA,2017-06-13T13:05:00Z,2017-07-14T16:00:00Z,146.325,30,0.00892180097113635,0.0852644596651446,44815,146.524638524072,146,14,15,14,15,177.5,115,2.1551724137931,0.0433890529632048
AAAA,2017-06-13T13:05:00Z,2017-07-21T16:00:00Z,146.325,15,0.00905627239831828,0.104442541856925,54895,146.576490434432,145,7,7,7,7,180,110,5,0.0437009653331865
AAAA,2017-06-13T13:05:00Z,2017-07-28T16:00:00Z,146.325,24,0.00918799445115089,0.123620624048706,64975,146.574516999867,146,12,12,12,11,170,120,2.17391304347826,0.0463963307730496
AAAA,2017-06-13T13:05:00Z,2017-08-18T16:00:00Z,146.325,21,0.00956676235444885,0.181154870624049,95215,146.352341667101,145,9,11,9,11,200,100,5,0.0567350070556439
AAAA,2017-06-13T13:06:00Z,2017-06-16T16:00:00Z,146.315,31,0.0083562109573009,0.00855022831050228,4494,146.350025007522,146,22,8,22,8,160,124,1.2,0.0689916072539248
AAAA,2017-06-13T13:06:00Z,2017-06-23T16:00:00Z,146.315,41,0.00850177814990636,0.0277283105022831,14574,146.400094307093,146,31,9,31,9,162.5,115,1.1875,0.0545743301493129
AAAA,2017-06-13T13:06:00Z,2017-06-30T16:00:00Z,146.315,43,0.00864455677083191,0.0469063926940639,24654,146.440178449566,146,30,12,30,12,170,110,1.42857142857143,0.0500688514153165
AAAA,2017-06-13T13:06:00Z,2017-07-07T16:00:00Z,146.315,35,0.00878455661916714,0.0660844748858448,34734,146.465270021476,146,24,10,24,10,165,120,1.32352941176471,0.0436107544333298
AAAA,2017-06-13T13:06:00Z,2017-07-14T16:00:00Z,146.315,30,0.00892178749400167,0.0852625570776256,44814,146.519634727768,146,14,15,14,15,177.5,115,2.1551724137931,0.0433415459324484
AAAA,2017-06-13T13:06:00Z,2017-07-21T16:00:00Z,146.315,15,0.00905625919442511,0.104440639269406,54894,146.551466747871,145,7,7,7,7,180,110,5,0.0436686860440767
AAAA,2017-06-13T13:06:00Z,2017-07-28T16:00:00Z,146.315,24,0.00918798151952709,0.123618721461187,64974,146.574517007985,146,12,12,12,11,170,120,2.17391304347826,0.0465258614315495
AAAA,2017-06-13T13:06:00Z,2017-08-18T16:00:00Z,146.315,21,0.00956675023380038,0.18115296803653,95214,146.302254912127,145,9,11,9,11,200,100,5,0.0566342258225805
AAAA,2017-06-13T13:07:00Z,2017-06-16T16:00:00Z,146.31,31,0.00835619637745133,0.00854832572298326,4493,146.340024287574,146,22,8,22,8,160,124,1.2,0.0687318332043695
AAAA,2017-06-13T13:07:00Z,2017-06-23T16:00:00Z,146.31,41,0.00850176384718693,0.0277264079147641,14573,146.38008958544,146,31,9,31,9,162.5,115,1.1875,0.0545400495917689
AAAA,2017-06-13T13:07:00Z,2017-06-30T16:00:00Z,146.31,43,0.00864454274427047,0.0469044901065449,24653,146.435176414286,146,30,12,30,12,170,110,1.42857142857143,0.0501017856872285
AAAA,2017-06-13T13:07:00Z,2017-07-07T16:00:00Z,146.31,35,0.00878454286779156,0.0660825722983257,34733,146.470272916646,146,24,10,24,10,165,120,1.32352941176471,0.0436132877479591
AAAA,2017-06-13T13:07:00Z,2017-07-14T16:00:00Z,146.31,30,0.00892177401683983,0.0852606544901065,44813,146.514630931645,146,14,15,14,15,177.5,115,2.1551724137931,0.0433437876229865
AAAA,2017-06-13T13:07:00Z,2017-07-21T16:00:00Z,146.31,15,0.00905624599050488,0.104438736681887,54893,146.566480913054,145,7,7,7,7,180,110,5,0.0436259472426546
AAAA,2017-06-13T13:07:00Z,2017-07-28T16:00:00Z,146.31,24,0.00918796858787633,0.123616818873668,64973,146.549488605285,146,12,12,12,11,170,120,2.17391304347826,0.0464572334119472
AAAA,2017-06-13T13:07:00Z,2017-08-18T16:00:00Z,146.31,21,0.00956673811312523,0.181151065449011,95213,146.302254885565,145,9,11,9,11,200,100,5,0.0566651959942657
AAAA,2017-06-13T13:08:00Z,2017-06-16T16:00:00Z,146.33,31,0.00835618179757422,0.00854642313546423,4492,146.355025353396,146,22,8,22,8,160,124,1.2,0.0682711031151238
AAAA,2017-06-13T13:08:00Z,2017-06-23T16:00:00Z,146.33,41,0.00850174954444005,0.0277245053272451,14572,146.405095472506,146,31,9,31,9,162.5,115,1.1875,0.0544997551243471
AAAA,2017-06-13T13:08:00Z,2017-06-30T16:00:00Z,146.33,43,0.00864452871768168,0.0469025875190259,24652,146.450182489837,146,30,12,30,12,170,110,1.42857142857143,0.0499894782765937
AAAA,2017-06-13T13:08:00Z,2017-07-07T16:00:00Z,146.33,35,0.00878452911638874,0.0660806697108067,34732,146.495287424761,146,24,10,24,10,165,120,1.32352941176471,0.0436368261586198
AAAA,2017-06-13T13:08:00Z,2017-07-14T16:00:00Z,146.33,30,0.00892176053965084,0.0852587519025875,44812,146.51963474518,146,14,15,14,15,177.5,115,2.1551724137931,0.0433491563669201
AAAA,2017-06-13T13:08:00Z,2017-07-21T16:00:00Z,146.33,15,0.00905623278655758,0.104436834094368,54892,146.581495077678,145,7,7,7,7,180,110,5,0.0435647249521657
AAAA,2017-06-13T13:08:00Z,2017-07-28T16:00:00Z,146.33,24,0.0091879556561986,0.123614916286149,64972,146.574517024221,146,12,12,12,11,170,120,2.17391304347826,0.0464137244844742
AAAA,2017-06-13T13:08:00Z,2017-08-18T16:00:00Z,146.33,21,0.00956672599242342,0.181149162861492,95212,146.302254859002,145,9,11,9,11,200,100,5,0.0564575990127309
AAAA,2017-06-13T13:09:00Z,2017-06-16T16:00:00Z,146.32,31,0.00835616721766958,0.0085445205479452,4491,146.365026061727,146,22,8,22,8,160,124,1.2,0.0682459773843225
AAAA,2017-06-13T13:09:00Z,2017-06-23T16:00:00Z,146.32,41,0.00850173524166573,0.027722602739726,14571,146.405095465792,146,31,9,31,9,162.5,115,1.1875,0.0543825845252518
AAAA,2017-06-13T13:09:00Z,2017-06-30T16:00:00Z,146.32,43,0.00864451469106555,0.0469006849315069,24651,146.450182482137,146,30,12,30,12,170,110,1.42857142857143,0.0499710735056721
AAAA,2017-06-13T13:09:00Z,2017-07-07T16:00:00Z,146.32,35,0.00878451536495867,0.0660787671232877,34731,146.495287416033,146,24,10,24,10,165,120,1.32352941176471,0.0436243482906735
